S.No,Date,DOW,Order Time,Order ID,Order KOT,Food Court,SiteName,VendorName,ItemName,Item Customization,Tax Category,Price,Customization Price,Quantity,ItemTotal,Discount,Tax,Final Price,Packing Charge,GST on Packing Charge,Status,OrderType,Delivery Charge,Payment Details,Order Platform
5975,27-06-2023,Tuesday,1:16:00 PM,#2628376,5700,iit - madras,IIT - Madras,Hotel Ananda,Parotta 2 Pcs (70gms each),,NON_MRP,53,0,1,53,0,2.65,55.65,5,0,YES,DELIVERY,11.8,"upi : 72.7,",APP
5976,27-06-2023,Tuesday,1:19:39 PM,#2628426,2165,iit - madras,IIT - Madras,Hotel Ananda,Sambar Vada (120gms),,NON_MRP,25,0,1,25,0,1.25,26.25,0,0,YES,DINE_IN,0,"PAYTM : 123.5,",POS
5977,27-06-2023,Tuesday,1:20:00 PM,#2628433,4812,iit - madras,IIT - Madras,Hotel Ananda,Sambar Rice (300gms),,NON_MRP,47,0,1,47,0,2.35,49.35,5,0,YES,DELIVERY,11.8,"Isthara Points : 61.99,upi : 28.65,",APP
5978,27-06-2023,Tuesday,1:23:00 PM,#2628491,4837,iit - madras,IIT - Madras,Hotel Ananda,Parotta 2 Pcs (70gms each),,NON_MRP,53,0,1,53,0,2.65,55.65,0,0,YES,DINE_IN,0,"upi : 318.64,",APP
5979,27-06-2023,Tuesday,1:29:09 PM,#2628556,3406,iit - madras,IIT - Madras,Hotel Ananda,Veg Biryani (200gms),,NON_MRP,50,0,1,50,0,2.5,52.5,0,0,YES,DINE_IN,0,"PAYTM : 101.85,",POS
5980,27-06-2023,Tuesday,1:29:09 PM,#2628556,3406,iit - madras,IIT - Madras,Hotel Ananda,Curd Rice (300gms),,NON_MRP,47,0,1,47,0,2.35,49.35,0,,YES,DINE_IN,0,,POS
5981,27-06-2023,Tuesday,1:37:55 PM,#2628797,4227,iit - madras,IIT - Madras,Hotel Ananda,Butter Roti (60gms),,NON_MRP,38,0,5,190,0,9.5,199.5,35,0.02,YES,PICK_UP,0,"CASH : 475.65,",POS
5982,27-06-2023,Tuesday,1:37:55 PM,#2628797,4227,iit - madras,IIT - Madras,Hotel Ananda,Kadai Paneer (350gms),,NON_MRP,119,0,1,119,0,5.95,124.95,0,,YES,PICK_UP,0,,POS
5983,27-06-2023,Tuesday,1:37:55 PM,#2628797,4227,iit - madras,IIT - Madras,Hotel Ananda,Dhal Fry (350gms),,NON_MRP,109,0,1,109,0,5.45,114.45,0,,YES,PICK_UP,0,,POS
5984,27-06-2023,Tuesday,1:38:38 PM,#2628852,1034,iit - madras,IIT - Madras,Hotel Ananda,Sambar Rice (300gms),,NON_MRP,47,0,1,47,0,2.35,49.35,0,0,YES,DINE_IN,0,"GPAY : 168.35000000000002,",POS
5985,27-06-2023,Tuesday,1:43:00 PM,#2628948,3605,iit - madras,IIT - Madras,Hotel Ananda,Chapathi 2 Pcs (51gms(each),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"upi : 191.05,",APP
5986,27-06-2023,Tuesday,1:43:00 PM,#2628948,3605,iit - madras,IIT - Madras,Hotel Ananda,Kadai Veg (350gms),,NON_MRP,110,0,1,110,0,5.5,115.5,0,,YES,DINE_IN,0,,APP
5987,27-06-2023,Tuesday,1:43:00 PM,#2628952,2222,iit - madras,IIT - Madras,Hotel Ananda,Sambar Rice (300gms),,NON_MRP,47,0,1,47,0,2.35,49.35,0,0,YES,DINE_IN,0,"upi : 49.35,",APP
5988,27-06-2023,Tuesday,1:57:00 PM,#2629252,8273,iit - madras,IIT - Madras,Hotel Ananda,Veg Biryani (200gms),,NON_MRP,50,0,1,50,0,2.5,52.5,5,0,YES,DELIVERY,11.8,"upi : 69.55,",APP
5989,27-06-2023,Tuesday,2:05:00 PM,#2629397,6954,iit - madras,IIT - Madras,Hotel Ananda,Sambar Vada (120gms),,NON_MRP,25,0,1,25,0,1.25,26.25,0,0,YES,DINE_IN,0,"upi : 208.85,",APP
5990,27-06-2023,Tuesday,2:07:30 PM,#2629420,5887,iit - madras,IIT - Madras,Hotel Ananda,Parotta 2 Pcs (70gms each),,NON_MRP,53,0,1,53,0,2.65,55.65,0,0,YES,DINE_IN,0,"GPAY : 92.63,",POS
5991,27-06-2023,Tuesday,2:21:00 PM,#2629537,3278,iit - madras,IIT - Madras,Hotel Ananda,Pongal (250gms),,NON_MRP,45,0,1,45,0,2.25,47.25,0,0,YES,DINE_IN,0,"upi : 73.5,",APP
5992,27-06-2023,Tuesday,2:21:00 PM,#2629537,3278,iit - madras,IIT - Madras,Hotel Ananda,Sambar Vada (120gms),,NON_MRP,25,0,1,25,0,1.25,26.25,0,,YES,DINE_IN,0,,APP
5993,27-06-2023,Tuesday,2:21:00 PM,#2629540,2599,iit - madras,IIT - Madras,Hotel Ananda,Curd Rice (300gms),,NON_MRP,47,0,1,47,0,2.35,49.35,5,0,YES,DELIVERY,11.8,"upi : 103.64,",APP
5994,27-06-2023,Tuesday,2:22:00 PM,#2629548,3742,iit - madras,IIT - Madras,Hotel Ananda,Pongal (250gms),,NON_MRP,45,0,1,45,0,2.25,47.25,5,0,YES,DELIVERY,11.8,"upi : 111.55,",APP
5995,27-06-2023,Tuesday,2:36:56 PM,#2629782,5895,iit - madras,IIT - Madras,Hotel Ananda,Veg Biryani (200gms),,NON_MRP,50,0,1,50,0,2.5,52.5,0,0,YES,DINE_IN,0,"GPAY : 52.5,",POS
5996,27-06-2023,Tuesday,2:44:00 PM,#2629850,6868,iit - madras,IIT - Madras,Hotel Ananda,Mixed Veg Curry (350gms),,NON_MRP,110,0,1,110,0,5.5,115.5,0,0,YES,DINE_IN,0,"upi : 168.0,",APP
5997,27-06-2023,Tuesday,2:44:00 PM,#2629850,6868,iit - madras,IIT - Madras,Hotel Ananda,Plain Naan (80gms),,NON_MRP,25,0,2,50,0,2.5,52.5,0,,YES,DINE_IN,0,,APP
5998,27-06-2023,Tuesday,2:44:00 PM,#2629853,4340,iit - madras,IIT - Madras,Hotel Ananda,Plain Roti (60gms),,NON_MRP,25,0,2,50,0,2.5,52.5,0,0,YES,DINE_IN,0,"upi : 196.35,",APP
5999,27-06-2023,Tuesday,2:44:00 PM,#2629853,4340,iit - madras,IIT - Madras,Hotel Ananda,Paneer Butter Masala (350gms),,NON_MRP,137,0,1,137,0,6.85,143.85,0,,YES,DINE_IN,0,,APP
6000,27-06-2023,Tuesday,2:45:32 PM,#2629856,6626,iit - madras,IIT - Madras,Hotel Ananda,Sambar Vada (120gms),,NON_MRP,25,0,1,25,0,1.25,26.25,0,0,YES,DINE_IN,0,"PHONEPE : 26.25,",POS
6001,27-06-2023,Tuesday,2:48:00 PM,#2629923,1841,iit - madras,IIT - Madras,Hotel Ananda,Curd Rice (300gms),,NON_MRP,47,0,1,47,0,2.35,49.35,0,0,YES,DINE_IN,0,"upi : 70.35,",APP
6002,27-06-2023,Tuesday,2:48:00 PM,#2629955,9272,iit - madras,IIT - Madras,Hotel Ananda,Curd Rice (300gms),,NON_MRP,47,0,1,47,0,2.35,49.35,5,0,YES,DELIVERY,11.8,"upi : 113.65,",APP
6003,27-06-2023,Tuesday,3:06:00 PM,#2630416,6005,iit - madras,IIT - Madras,Hotel Ananda,Jeera Rice (400gms),,NON_MRP,107,0,1,107,0,5.35,112.35,0,0,YES,DINE_IN,0,"upi : 449.4,",APP
6004,27-06-2023,Tuesday,3:06:00 PM,#2630416,6005,iit - madras,IIT - Madras,Hotel Ananda,Dhal Fry (350gms),,NON_MRP,109,0,1,109,0,5.45,114.45,0,,YES,DINE_IN,0,,APP
6005,27-06-2023,Tuesday,3:06:00 PM,#2630416,6005,iit - madras,IIT - Madras,Hotel Ananda,Paneer Butter Masala (350gms),,NON_MRP,137,0,1,137,0,6.85,143.85,0,,YES,DINE_IN,0,,APP
6006,27-06-2023,Tuesday,3:06:00 PM,#2630416,6005,iit - madras,IIT - Madras,Hotel Ananda,Plain Naan (80gms),,NON_MRP,25,0,1,25,0,1.25,26.25,0,,YES,DINE_IN,0,,APP
6007,27-06-2023,Tuesday,3:06:00 PM,#2630416,6005,iit - madras,IIT - Madras,Hotel Ananda,Plain Roti (60gms),,NON_MRP,25,0,2,50,0,2.5,52.5,0,,YES,DINE_IN,0,,APP
6008,27-06-2023,Tuesday,3:12:50 PM,#2630474,9542,iit - madras,IIT - Madras,Hotel Ananda,Sambar Vada (120gms),,NON_MRP,25,0,1,25,0,1.25,26.25,0,0,YES,DINE_IN,0,"CASH : 89.25,",POS
6009,27-06-2023,Tuesday,3:13:00 PM,#2630485,1032,iit - madras,IIT - Madras,Hotel Ananda,Butter Roti (60gms),,NON_MRP,38,0,1,38,0,1.9,39.9,0,0,YES,DINE_IN,0,"upi : 39.9,",APP
6010,27-06-2023,Tuesday,3:40:00 PM,#2630675,9115,iit - madras,IIT - Madras,Hotel Ananda,Chapathi 2 Pcs (51gms(each),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"upi : 95.55,",APP
6011,27-06-2023,Tuesday,3:52:09 PM,#2630790,6516,iit - madras,IIT - Madras,Hotel Ananda,Sambar Vada (120gms),,NON_MRP,25,0,1,25,0,1.25,26.25,0,0,YES,DINE_IN,0,"GPAY : 123.9,",POS
6012,27-06-2023,Tuesday,3:52:09 PM,#2630790,6516,iit - madras,IIT - Madras,Hotel Ananda,Parotta 2 Pcs (70gms each),,NON_MRP,53,0,1,53,0,2.65,55.65,0,,YES,DINE_IN,0,,POS
6013,27-06-2023,Tuesday,4:15:00 PM,#2630996,5759,iit - madras,IIT - Madras,Hotel Ananda,Veg Biryani (200gms),,NON_MRP,50,0,1,50,0,2.5,52.5,0,0,YES,DINE_IN,0,"upi : 52.5,",APP
6014,27-06-2023,Tuesday,6:53:00 PM,#2633990,5916,iit - madras,IIT - Madras,Hotel Ananda,Chilli Idly (10 pcs 300gms),,NON_MRP,44,0,1,44,0,2.2,46.2,5,0,YES,DELIVERY,11.8,"upi : 131.5,",APP
6015,27-06-2023,Tuesday,7:07:00 PM,#2634040,7502,iit - madras,IIT - Madras,Hotel Ananda,Mushroom Fried Rice	400gms	,,NON_MRP,120,0,1,120,0,6,126,0,0,YES,DINE_IN,0,"upi : 240.0,",APP
6016,27-06-2023,Tuesday,7:14:00 PM,#2634085,2823,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,2,44,0,2.2,46.2,0,0,YES,DINE_IN,0,"upi : 46.2,",APP
6017,27-06-2023,Tuesday,7:15:00 PM,#2634090,6050,iit - madras,IIT - Madras,Hotel Ananda,Gobi Manchurian Gravy (300gms),,NON_MRP,117,0,1,117,0,5.85,122.85,15,0.01,YES,DELIVERY,11.8,"upi : 202.9,",APP
6018,27-06-2023,Tuesday,7:15:00 PM,#2634090,6050,iit - madras,IIT - Madras,Hotel Ananda,Plain Naan (80gms),,NON_MRP,25,0,2,50,0,2.5,52.5,0,,YES,DELIVERY,0,,APP
6019,27-06-2023,Tuesday,7:17:43 PM,#2634111,2307,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,2,102,0,5.1,107.1,0,0,YES,DINE_IN,0,"CASH : 107.1,",POS
6020,27-06-2023,Tuesday,7:32:32 PM,#2634176,2729,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,0,YES,DINE_IN,0,"CASH : 297.15,",POS
6021,27-06-2023,Tuesday,7:32:32 PM,#2634176,2729,iit - madras,IIT - Madras,Hotel Ananda,Ghee Dosa (180gms),,NON_MRP,89,0,1,89,0,4.45,93.45,0,,YES,DINE_IN,0,,POS
6022,27-06-2023,Tuesday,7:32:32 PM,#2634176,2729,iit - madras,IIT - Madras,Hotel Ananda,Mushroom Masala (200gms),,NON_MRP,110,0,1,110,0,5.5,115.5,0,,YES,DINE_IN,0,,POS
6023,27-06-2023,Tuesday,7:40:00 PM,#2634199,8720,iit - madras,IIT - Madras,Hotel Ananda,Plain Naan (80gms),,NON_MRP,25,0,2,50,0,2.5,52.5,10,0.01,YES,DELIVERY,11.8,"upi : 244.3,",APP
6024,27-06-2023,Tuesday,7:41:01 PM,#2634201,6107,iit - madras,IIT - Madras,Hotel Ananda,Plain Roti (60gms),,NON_MRP,25,0,6,150,0,7.5,157.5,0,0,YES,DINE_IN,0,"GPAY : 273.0,",POS
6025,27-06-2023,Tuesday,7:41:01 PM,#2634201,6107,iit - madras,IIT - Madras,Hotel Ananda,Gobi Masala(350gms),,NON_MRP,110,0,1,110,0,5.5,115.5,0,,YES,DINE_IN,0,,POS
6026,27-06-2023,Tuesday,7:46:59 PM,#2634225,8840,iit - madras,IIT - Madras,Hotel Ananda,Paneer Fried Rice	400gms,,NON_MRP,125,0,1,125,0,6.25,131.25,0,0,YES,DINE_IN,0,"PAYTM : 739.97,",POS
6027,27-06-2023,Tuesday,7:53:00 PM,#2634254,1309,iit - madras,IIT - Madras,Hotel Ananda,Gobi Manchurian Dry (300gms),,NON_MRP,117,0,1,117,0,5.85,122.85,0,0,YES,DINE_IN,0,"upi : 248.85,",APP
6028,27-06-2023,Tuesday,7:53:00 PM,#2634254,1309,iit - madras,IIT - Madras,Hotel Ananda,Mushroom Fried Rice	400gms	,,NON_MRP,120,0,1,120,0,6,126,0,,YES,DINE_IN,0,,APP
6029,27-06-2023,Tuesday,7:54:00 PM,#2634255,2840,iit - madras,IIT - Madras,Hotel Ananda,Chapathi 2 Pcs (51gms(each),,NON_MRP,51,0,2,102,0,5.1,107.1,0,0,YES,DINE_IN,0,"CASH : 107.1,",POS
6030,27-06-2023,Tuesday,7:55:00 PM,#2634261,3567,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"upi : 191.45,",APP
6031,27-06-2023,Tuesday,7:56:00 PM,#2634265,3180,iit - madras,IIT - Madras,Hotel Ananda,Paneer Butter Masala (350gms),,NON_MRP,137,0,1,137,0,6.85,143.85,0,0,YES,DINE_IN,0,"upi : 227.85,",APP
6032,27-06-2023,Tuesday,7:57:00 PM,#2634271,4815,iit - madras,IIT - Madras,Hotel Ananda,Paneer Butter Masala (350gms),,NON_MRP,137,0,1,137,0,6.85,143.85,0,0,YES,DINE_IN,0,"upi : 196.35,",APP
6033,27-06-2023,Tuesday,7:57:00 PM,#2634271,4815,iit - madras,IIT - Madras,Hotel Ananda,Plain Naan (80gms),,NON_MRP,25,0,2,50,0,2.5,52.5,0,,YES,DINE_IN,0,,APP
6034,27-06-2023,Tuesday,8:02:00 PM,#2634281,2282,iit - madras,IIT - Madras,Hotel Ananda,Rava Dosai (180gms),,NON_MRP,57,0,1,57,0,2.85,59.85,0,0,YES,DINE_IN,0,"upi : 59.85,",APP
6035,27-06-2023,Tuesday,8:02:00 PM,#2634284,7893,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,0,YES,DINE_IN,0,"upi : 56.7,",APP
6036,27-06-2023,Tuesday,8:04:00 PM,#2634287,1706,iit - madras,IIT - Madras,Hotel Ananda,Chilli Idly (10 pcs 300gms),,NON_MRP,44,0,1,44,0,2.2,46.2,5,0,YES,DELIVERY,11.8,"Isthara Points : 36.75,upi : 58.0,",APP
6037,27-06-2023,Tuesday,8:05:00 PM,#2634293,4452,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,5,0,YES,DELIVERY,11.8,"upi : 40.15,",APP
6038,27-06-2023,Tuesday,8:09:38 PM,#2634310,4844,iit - madras,IIT - Madras,Hotel Ananda,Rava Dosai (180gms),,NON_MRP,57,0,1,57,0,2.85,59.85,0,0,YES,DINE_IN,0,"GPAY : 275.1,",POS
6039,27-06-2023,Tuesday,8:09:38 PM,#2634310,4844,iit - madras,IIT - Madras,Hotel Ananda,Schezwan Fried Rice (400 gms),,NON_MRP,120,0,1,120,0,6,126,0,,YES,DINE_IN,0,,POS
6040,27-06-2023,Tuesday,8:17:00 PM,#2634336,1183,iit - madras,IIT - Madras,Hotel Ananda,Butter Roti (60gms),,NON_MRP,38,0,1,38,0,1.9,39.9,0,0,YES,DINE_IN,0,"upi : 349.9,",APP
6041,27-06-2023,Tuesday,8:24:00 PM,#2634361,6368,iit - madras,IIT - Madras,Hotel Ananda,Rava Dosai (180gms),,NON_MRP,57,0,2,114,0,5.7,119.7,0,0,YES,DINE_IN,0,"upi : 151.2,",APP
6042,27-06-2023,Tuesday,8:24:17 PM,#2634360,5167,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,0,YES,DINE_IN,0,"PAYTM : 72.45,",POS
6043,27-06-2023,Tuesday,8:27:00 PM,#2634370,6910,iit - madras,IIT - Madras,Hotel Ananda,Plain Naan (80gms),,NON_MRP,25,0,3,75,0,3.75,78.75,0,0,YES,DINE_IN,0,"upi : 222.6,",APP
6044,27-06-2023,Tuesday,8:27:00 PM,#2634370,6910,iit - madras,IIT - Madras,Hotel Ananda,Paneer Butter Masala (350gms),,NON_MRP,137,0,1,137,0,6.85,143.85,0,,YES,DINE_IN,0,,APP
6045,27-06-2023,Tuesday,8:43:00 PM,#2634417,2307,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"upi : 192.15,",APP
6046,27-06-2023,Tuesday,8:43:00 PM,#2634417,2307,iit - madras,IIT - Madras,Hotel Ananda,Gobi Manchurian Dry (300gms),,NON_MRP,117,0,1,117,0,5.85,122.85,0,,YES,DINE_IN,0,,APP
6047,27-06-2023,Tuesday,8:48:23 PM,#2634435,5796,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,0,0,YES,DINE_IN,0,"GPAY : 65.1,",POS
6048,27-06-2023,Tuesday,8:48:58 PM,#2634438,4323,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,0,YES,DINE_IN,0,"CASH : 98.7,",POS
6049,27-06-2023,Tuesday,8:55:00 PM,#2634459,6784,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,25,0.01,YES,DELIVERY,11.8,"upi : 284.8,",APP
6050,27-06-2023,Tuesday,8:55:00 PM,#2634459,6784,iit - madras,IIT - Madras,Hotel Ananda,Sambar Vada (120gms),,NON_MRP,25,0,3,75,0,3.75,78.75,0,,YES,DELIVERY,0,,APP
6051,27-06-2023,Tuesday,8:55:00 PM,#2634459,6784,iit - madras,IIT - Madras,Hotel Ananda,Rava Dosai (180gms),,NON_MRP,57,0,1,57,0,2.85,59.85,0,,YES,DELIVERY,0,,APP
6052,27-06-2023,Tuesday,8:57:17 PM,#2634467,4661,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,0,YES,DINE_IN,0,"GPAY : 144.25,",POS
6053,27-06-2023,Tuesday,8:57:17 PM,#2634467,4661,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,,YES,DINE_IN,0,,POS
6054,27-06-2023,Tuesday,8:59:00 PM,#2634473,1693,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,0,YES,DINE_IN,0,"upi : 56.7,",APP
6055,27-06-2023,Tuesday,9:05:00 PM,#2634494,1026,iit - madras,IIT - Madras,Hotel Ananda,Rava Dosai (180gms),,NON_MRP,57,0,1,57,0,2.85,59.85,5,0,YES,DELIVERY,11.8,"upi : 124.15,",APP
6056,27-06-2023,Tuesday,9:08:24 PM,#2634507,5466,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"GPAY : 245.7,",POS
6057,27-06-2023,Tuesday,9:08:24 PM,#2634507,5466,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,,YES,DINE_IN,0,,POS
6058,27-06-2023,Tuesday,9:08:24 PM,#2634507,5466,iit - madras,IIT - Madras,Hotel Ananda,Ghee Dosa (180gms),,NON_MRP,89,0,1,89,0,4.45,93.45,0,,YES,DINE_IN,0,,POS
6059,27-06-2023,Tuesday,9:15:00 PM,#2634540,9865,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,5,0,YES,DELIVERY,11.8,"upi : 40.15,",APP
6060,27-06-2023,Tuesday,9:20:00 PM,#2634558,7776,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,3,66,0,3.3,69.3,0,0,YES,DINE_IN,0,"upi : 69.3,",APP
6061,27-06-2023,Tuesday,9:23:00 PM,#2634565,3725,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,15,0.01,YES,DELIVERY,11.8,"upi : 167.2,",APP
6062,27-06-2023,Tuesday,9:23:00 PM,#2634565,3725,iit - madras,IIT - Madras,Hotel Ananda,Rava Dosai (180gms),,NON_MRP,57,0,1,57,0,2.85,59.85,0,,YES,DELIVERY,0,,APP
6063,27-06-2023,Tuesday,9:23:00 PM,#2634565,3725,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,,YES,DELIVERY,0,,APP
6064,27-06-2023,Tuesday,9:26:51 PM,#2634575,1489,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"GPAY : 53.55,",POS
6065,27-06-2023,Tuesday,9:31:00 PM,#2634589,8196,iit - madras,IIT - Madras,Hotel Ananda,Gobi Fried Rice (400gms),,NON_MRP,120,0,1,120,0,6,126,0,0,YES,DINE_IN,0,"upi : 381.75,",APP
6066,27-06-2023,Tuesday,9:31:00 PM,#2634589,8196,iit - madras,IIT - Madras,Hotel Ananda,Gobi Manchurian Dry (300gms),,NON_MRP,117,0,1,117,0,5.85,122.85,0,,YES,DINE_IN,0,,APP
6067,27-06-2023,Tuesday,9:32:00 PM,#2634595,9825,iit - madras,IIT - Madras,Hotel Ananda,Mushroom Masala (200gms),,NON_MRP,110,0,1,110,0,5.5,115.5,0,0,YES,DINE_IN,0,"upi : 115.5,",APP
6068,27-06-2023,Tuesday,9:34:00 PM,#2634603,3190,iit - madras,IIT - Madras,Hotel Ananda,Mushroom Fried Rice	400gms	,,NON_MRP,120,0,1,120,0,6,126,0,0,YES,DINE_IN,0,"upi : 173.0,",APP
6069,27-06-2023,Tuesday,9:37:00 PM,#2634614,4909,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,0,0,YES,DINE_IN,0,"upi : 69.3,",APP
6070,27-06-2023,Tuesday,9:37:00 PM,#2634614,4909,iit - madras,IIT - Madras,Hotel Ananda,Chilli Idly (10 pcs 300gms),,NON_MRP,44,0,1,44,0,2.2,46.2,0,,YES,DINE_IN,0,,APP
6071,27-06-2023,Tuesday,9:39:00 PM,#2634618,9635,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,2,102,0,5.1,107.1,0,0,YES,DINE_IN,0,"upi : 200.1,",APP
6072,27-06-2023,Tuesday,9:39:00 PM,#2634619,8684,iit - madras,IIT - Madras,Hotel Ananda,Rava Dosai (180gms),,NON_MRP,57,0,1,57,0,2.85,59.85,0,0,YES,DINE_IN,0,"upi : 59.85,",APP
6073,27-06-2023,Tuesday,9:41:00 PM,#2634626,8268,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,1,22,0,1.1,23.1,5,0,YES,DELIVERY,11.8,"upi : 40.15,",APP
6074,27-06-2023,Tuesday,9:41:54 PM,#2634628,8616,iit - madras,IIT - Madras,Hotel Ananda,Chilli Parotta (300gms),,NON_MRP,75,0,2,150,0,7.5,157.5,0,0,YES,DINE_IN,0,"GPAY : 343.93,",POS
6075,27-06-2023,Tuesday,9:41:54 PM,#2634628,8616,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,,YES,DINE_IN,0,,POS
6076,27-06-2023,Tuesday,9:43:00 PM,#2634634,2390,iit - madras,IIT - Madras,Hotel Ananda,Butter Dosa (180gms),,NON_MRP,85,0,1,85,0,4.25,89.25,0,0,YES,DINE_IN,0,"upi : 198.25,",APP
6077,27-06-2023,Tuesday,9:44:00 PM,#2634635,6306,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"upi : 106.54,",APP
6078,27-06-2023,Tuesday,9:45:00 PM,#2634637,8226,iit - madras,IIT - Madras,Hotel Ananda,Chilli Idly (10 pcs 300gms),,NON_MRP,44,0,1,44,0,2.2,46.2,0,0,YES,DINE_IN,0,"mobikwik : 106.05,",APP
6079,27-06-2023,Tuesday,9:45:00 PM,#2634637,8226,iit - madras,IIT - Madras,Hotel Ananda,Rava Dosai (180gms),,NON_MRP,57,0,1,57,0,2.85,59.85,0,,YES,DINE_IN,0,,APP
6080,27-06-2023,Tuesday,9:58:50 PM,#2634677,3444,iit - madras,IIT - Madras,Hotel Ananda,Idly 2 Pcs (50gms(each),,NON_MRP,22,0,2,44,0,2.2,46.2,0,0,YES,DINE_IN,0,"PAYTM : 46.2,",POS
6081,27-06-2023,Tuesday,10:04:00 PM,#2634703,1418,iit - madras,IIT - Madras,Hotel Ananda,Sambar Vada (120gms),,NON_MRP,25,0,1,25,0,1.25,26.25,0,0,YES,DINE_IN,0,"upi : 82.95,",APP
6082,27-06-2023,Tuesday,10:04:00 PM,#2634703,1418,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,1,54,0,2.7,56.7,0,,YES,DINE_IN,0,,APP
6083,27-06-2023,Tuesday,10:15:00 PM,#2634740,7425,iit - madras,IIT - Madras,Hotel Ananda,Chilli Idly (10 pcs 300gms),,NON_MRP,44,0,1,44,0,2.2,46.2,0,0,YES,DINE_IN,0,"upi : 82.95,",APP
6084,27-06-2023,Tuesday,10:17:44 PM,#2634746,8156,iit - madras,IIT - Madras,Hotel Ananda,Chilli Idly (10 pcs 300gms),,NON_MRP,44,0,1,44,0,2.2,46.2,0,0,YES,DINE_IN,0,"CASH : 46.2,",POS
6085,27-06-2023,Tuesday,10:28:00 PM,#2634768,9661,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,1,51,0,2.55,53.55,0,0,YES,DINE_IN,0,"upi : 85.05,",APP
6086,27-06-2023,Tuesday,10:33:58 PM,#2634773,5159,iit - madras,IIT - Madras,Hotel Ananda,Masala Dosa (160gms),,NON_MRP,54,0,2,108,0,5.4,113.4,0,0,YES,DINE_IN,0,"GPAY : 176.4,",POS
6087,28-06-2023,Wednesday,8:40:52 AM,#2635105,8075,iit - madras,IIT - Madras,Hotel Ananda,Plain Dosa(120gms),,NON_MRP,51,0,2,102,0,5.1,107.1,0,0,YES,DINE_IN,0,"GPAY : 107.1,",POS
